#Strata	Haul	Sex	Len	Freq
1	118	3	43	6
1	118	3	42	1
1	118	3	41	2
1	118	3	46	1
1	119	3	42	1
1	119	3	43	4
1	119	3	44	3
1	119	3	42	3
1	119	3	45	3
1	119	3	46	2
1	119	3	41	1
1	120	3	39	1
1	120	3	41	6
1	120	3	42	5
1	120	3	43	2
1	120	3	44	1
1	120	3	45	1
1	120	3	41	1
1	121	3	40	1
1	121	3	41	4
1	121	3	42	7
1	121	3	43	7
1	121	3	39	1
1	121	3	41	1
1	121	3	43	2
1	122	3	38	1
1	122	3	40	1
1	122	3	41	2
1	122	3	42	2
1	122	3	43	1
1	122	3	40	1
1	122	3	41	1
1	122	3	42	2
1	122	3	43	1
1	122	3	44	1
1	122	3	45	1
1	123	3	41	2
1	123	3	44	4
1	123	3	43	8
1	123	3	41	2
1	123	3	39	1
1	124	3	42	5
1	124	3	43	6
1	124	3	44	4
1	124	3	40	2
1	124	3	41	1
1	125	3	40	2
1	125	3	41	1
1	125	3	42	3
1	125	3	43	3
1	125	3	44	2
1	125	3	45	1
1	125	3	40	1
1	125	3	42	1
1	126	3	38	1
1	126	3	42	1
1	126	3	41	5
1	126	3	42	3
1	126	3	43	4
1	126	3	40	1
1	126	3	44	2
1	126	3	39	1
1	127	3	40	2
1	127	3	41	5
1	127	3	42	4
1	127	3	43	5
1	127	3	44	1
1	127	3	41	1
1	128	3	45	1
1	128	3	46	1
1	128	3	44	2
1	128	3	42	6
1	128	3	41	4
1	128	3	40	1
1	128	3	45	1
1	128	3	38	1
1	128	3	43	1
1	129	3	42	1
1	129	3	43	1
1	129	3	41	1
1	129	3	42	3
1	129	3	43	3
1	129	3	44	4
1	129	3	45	2
1	129	3	46	1
1	130	3	40	1
1	130	3	42	4
1	130	3	43	3
1	130	3	44	4
1	130	3	45	2
1	130	3	41	1
1	130	3	42	2
1	131	3	40	1
1	131	3	41	2
1	131	3	43	5
1	131	3	44	1
1	131	3	41	3
1	131	3	42	2
1	131	3	43	1
1	132	3	41	2
1	132	3	42	2
1	132	3	43	4
1	132	3	44	4
1	132	3	40	1
1	132	3	42	2
1	132	3	43	1
1	132	3	45	1
1	133	3	41	2
1	133	3	42	3
1	133	3	43	5
1	133	3	44	4
1	133	3	45	1
1	133	3	39	1
1	133	3	42	2
1	133	3	43	1
1	134	3	47	1
1	134	3	44	1
1	134	3	43	1
1	134	3	41	1
1	134	3	42	5
1	134	3	43	7
1	134	3	44	3
1	134	3	45	1
1	135	3	39	1
1	135	3	40	1
1	135	3	42	3
1	135	3	43	3
1	135	3	44	6
1	135	3	42	1
1	136	3	41	3
1	136	3	42	1
1	136	3	40	1
1	136	3	42	4
1	136	3	43	3
1	136	3	41	6
1	136	3	45	1
1	136	3	44	1
1	137	3	41	2
1	137	3	43	1
1	137	3	45	1
1	137	3	40	1
1	137	3	41	1
1	137	3	42	6
1	137	3	43	4
1	137	3	44	2
1	138	3	38	1
1	138	3	43	1
1	138	3	41	1
1	138	3	44	6
1	138	3	45	1
1	138	3	42	3
1	138	3	41	2
1	138	3	43	4
1	138	3	38	1
1	139	3	40	1
1	139	3	41	2
1	139	3	42	3
1	139	3	43	1
1	139	3	44	1
1	139	3	45	1
1	139	3	40	2
1	139	3	42	2
1	139	3	43	2
1	139	3	44	1
1	140	3	46	1
1	140	3	40	1
1	140	3	43	10
1	140	3	44	2
1	140	3	42	2
1	140	3	45	3
1	140	3	46	1
1	141	3	43	1
1	141	3	41	1
1	141	3	42	7
1	141	3	43	5
1	141	3	45	2
1	141	3	41	4
1	142	3	41	5
1	142	3	42	7
1	142	3	43	3
1	142	3	44	2
1	142	3	45	1
1	142	3	41	1
1	142	3	42	1
1	142	3	43	2
1	143	3	42	6
1	143	3	43	3
1	143	3	44	3
1	143	3	45	1
1	143	3	40	2
1	143	3	41	1
1	143	3	43	1
1	143	3	44	1
1	144	3	42	3
1	144	3	43	7
1	144	3	44	2
1	144	3	40	1
1	144	3	42	3
1	144	3	43	2
1	144	3	44	1
1	144	3	45	1
1	145	3	40	1
1	145	3	41	1
1	145	3	42	2
1	145	3	43	4
1	145	3	44	1
1	145	3	46	1
1	145	3	39	1
1	145	3	41	1
1	145	3	43	5
1	145	3	44	2
1	146	3	34	1
1	146	3	40	1
1	146	3	41	1
1	146	3	42	5
1	146	3	43	3
1	146	3	44	3
1	146	3	41	1
1	146	3	43	1
1	147	3	41	1
1	147	3	42	2
1	147	3	40	1
1	147	3	44	1
1	147	3	39	1
1	147	3	43	2
1	147	3	41	1
1	147	3	44	3
1	147	3	42	7
1	147	3	39	1
1	148	3	43	1
1	148	3	40	3
1	148	3	41	2
1	148	3	42	5
1	148	3	43	3
1	148	3	45	2
1	148	3	44	4
1	149	3	41	2
1	149	3	42	2
1	149	3	39	1
1	149	3	41	3
1	149	3	42	5
1	149	3	44	4
1	149	3	45	1
1	149	3	46	1
1	149	3	40	1
1	150	3	41	1
1	150	3	42	3
1	150	3	43	3
1	150	3	44	1
1	150	3	39	1
1	150	3	42	2
1	150	3	41	3
1	150	3	45	1
1	151	3	39	1
1	151	3	41	3
1	151	3	42	2
1	151	3	43	5
1	151	3	40	4
1	151	3	42	1
1	151	3	43	1
1	152	3	43	3
1	152	3	42	1
1	152	3	45	1
1	152	3	44	5
1	152	3	42	3
1	152	3	41	4
1	152	3	40	1
1	152	3	43	2
1	153	3	41	4
1	153	3	45	1
1	153	3	44	1
1	153	3	40	1
1	153	3	43	1
1	153	3	41	1
1	153	3	44	3
1	153	3	42	5
1	153	3	43	3
1	154	3	40	2
1	154	3	41	2
1	154	3	42	8
1	154	3	43	3
1	154	3	44	1
1	154	3	38	1
1	154	3	40	1
1	154	3	42	4
1	154	3	43	2
1	154	3	44	1
1	155	3	40	1
1	155	3	41	2
1	155	3	42	1
1	155	3	43	2
1	155	3	39	1
1	155	3	40	2
1	155	3	41	3
1	155	3	42	1
1	155	3	43	1
1	156	3	40	1
1	156	3	41	1
1	156	3	42	2
1	156	3	43	4
1	156	3	44	2
1	156	3	40	2
1	156	3	41	2
1	156	3	42	1
1	156	3	43	3
1	157	3	41	2
1	157	3	42	4
1	157	3	43	2
1	157	3	44	4
1	157	3	41	3
1	157	3	42	1
1	158	3	40	1
1	158	3	43	3
1	158	3	41	1
1	158	3	45	1
1	158	3	43	5
1	158	3	42	6
1	158	3	40	1
1	158	3	41	1
1	159	3	45	3
1	159	3	42	4
1	159	3	41	3
1	159	3	38	1
1	159	3	43	2
1	159	3	44	1
1	159	3	40	1
1	159	3	43	1
1	159	3	38	1
1	159	3	42	2
1	160	3	40	1
1	160	3	41	4
1	160	3	42	6
1	160	3	43	2
1	160	3	44	1
1	160	3	40	1
1	160	3	41	2
1	160	3	42	3
1	161	3	41	1
1	161	3	42	1
1	161	3	40	1
1	161	3	39	1
1	161	3	42	6
1	161	3	41	3
1	161	3	40	2
1	161	3	43	1
1	161	3	44	1
1	162	3	40	1
1	162	3	41	1
1	162	3	31	1
1	162	3	43	5
1	162	3	42	5
1	162	3	45	1
1	162	3	41	3
1	162	3	44	1
1	162	3	40	1
1	162	3	39	1
1	163	3	42	2
1	163	3	38	1
1	163	3	41	2
1	163	3	43	1
1	163	3	40	3
1	163	3	41	4
1	163	3	43	3
1	163	3	45	1
1	163	3	42	3
1	164	3	40	3
1	164	3	41	6
1	164	3	42	3
1	164	3	43	4
1	164	3	39	1
1	164	3	41	1
1	164	3	42	1
1	164	3	43	1
1	165	3	39	2
1	165	3	41	6
1	165	3	42	8
1	165	3	43	3
1	165	3	44	2
1	165	3	39	1
1	166	3	42	1
1	166	3	43	2
1	166	3	40	1
1	166	3	41	2
1	166	3	42	4
1	166	3	44	1
1	166	3	43	8
1	166	3	40	1
1	167	3	40	3
1	167	3	41	5
1	167	3	44	4
1	167	3	39	1
1	167	3	42	1
1	167	3	42	2
1	167	3	40	1
1	167	3	41	1
1	167	3	37	1
1	167	3	43	1
1	168	3	38	1
1	168	3	39	1
1	168	3	40	1
1	168	3	41	4
1	168	3	42	1
1	168	3	43	4
1	168	3	44	2
1	168	3	41	2
1	168	3	42	1
1	169	3	39	2
1	169	3	40	2
1	169	3	41	5
1	169	3	42	3
1	169	3	43	6
1	169	3	41	1
1	169	3	43	1
1	170	3	39	1
1	170	3	41	4
1	170	3	42	3
1	170	3	43	2
1	170	3	44	2
1	170	3	45	1
1	170	3	41	3
1	170	3	42	2
1	170	3	44	1
1	171	3	42	1
1	171	3	43	1
1	171	3	38	1
1	171	3	41	1
1	171	3	42	4
1	171	3	43	6
1	171	3	44	1
1	172	3	44	1
1	172	3	43	2
1	172	3	43	6
1	172	3	44	1
1	172	3	42	6
1	172	3	41	3
1	172	3	39	1
1	173	3	32	1
1	173	3	35	1
1	173	3	39	2
1	173	3	41	2
1	173	3	42	1
1	173	3	44	1
1	173	3	39	2
1	173	3	42	1
1	174	3	41	1
1	174	3	42	2
1	174	3	43	2
1	174	3	44	1
1	174	3	45	1
1	174	3	39	1
1	174	3	41	3
1	174	3	43	1
1	175	3	41	3
1	175	3	42	5
1	175	3	43	4
1	175	3	44	1
1	175	3	32	1
1	175	3	40	1
1	175	3	41	1
1	175	3	42	2
1	175	3	43	1
1	176	3	40	1
1	176	3	42	2
1	176	3	31	1
1	176	3	41	4
1	176	3	42	8
1	176	3	43	5
1	176	3	44	1
1	176	3	45	2
1	177	3	41	5
1	177	3	43	1
1	177	3	42	1
1	177	3	40	1
1	177	3	40	2
1	177	3	41	2
1	177	3	43	4
1	177	3	45	2
1	177	3	44	1
1	178	3	42	3
1	178	3	43	1
1	178	3	44	1
1	178	3	41	1
1	178	3	42	3
1	178	3	43	8
1	178	3	45	1
1	178	3	44	2
1	179	3	36	1
1	179	3	38	1
1	179	3	39	1
1	179	3	42	7
1	179	3	43	5
1	179	3	44	2
1	179	3	39	1
1	179	3	40	3
1	179	3	41	1
1	179	3	42	1
1	180	3	32	1
1	180	3	40	1
1	180	3	41	7
1	180	3	43	3
1	180	3	44	2
1	180	3	40	1
1	180	3	41	1
1	180	3	42	1
1	181	3	43	1
1	181	3	41	2
1	181	3	40	1
1	181	3	42	1
1	181	3	41	2
1	181	3	42	5
1	181	3	43	7
1	181	3	44	1
1	182	3	40	2
1	182	3	43	1
1	182	3	39	1
1	182	3	44	1
1	182	3	42	1
1	182	3	45	4
1	182	3	43	5
1	182	3	44	2
1	182	3	42	2
1	182	3	35	1
1	183	3	38	1
1	183	3	40	3
1	183	3	41	1
1	183	3	42	1
1	183	3	43	3
1	183	3	44	1
1	183	3	45	2
1	183	3	39	1
1	183	3	41	2
1	183	3	42	1
1	183	3	43	1
1	183	3	45	1
1	184	3	32	1
1	184	3	39	1
1	184	3	41	3
1	184	3	42	3
1	184	3	43	3
1	184	3	44	3
1	184	3	40	2
1	184	3	41	3
1	184	3	42	1
2	185	3	27	1
2	185	3	29	2
2	185	3	30	2
2	185	3	32	1
2	185	3	33	4
2	185	3	34	3
2	185	3	35	3
2	185	3	36	3
2	185	3	41	1
2	185	3	29	2
2	185	3	30	5
2	185	3	31	2
2	185	3	34	1
2	185	3	37	1
2	185	3	38	1
2	186	3	27	1
2	186	3	29	1
2	186	3	30	1
2	186	3	31	2
2	186	3	32	1
2	186	3	34	1
2	186	3	35	2
2	186	3	28	1
2	186	3	30	1
2	186	3	31	4
2	186	3	32	1
2	186	3	33	1
2	186	3	34	2
2	186	3	36	1
2	187	3	33	1
2	187	3	34	1
2	187	3	31	1
2	187	3	29	1
2	187	3	34	3
2	187	3	33	3
2	187	3	36	4
2	187	3	32	2
2	187	3	35	2
2	187	3	37	2
2	188	3	27	1
2	188	3	28	1
2	188	3	30	1
2	188	3	31	4
2	188	3	32	1
2	188	3	33	1
2	188	3	35	1
2	188	3	37	1
2	188	3	31	2
2	188	3	32	2
2	188	3	33	5
2	188	3	34	1
2	188	3	35	1
2	188	3	37	1
2	189	3	33	1
2	189	3	31	1
2	189	3	32	4
2	189	3	30	2
2	189	3	22	1
2	189	3	32	2
2	189	3	30	3
2	189	3	25	1
2	189	3	33	1
2	189	3	37	1
2	189	3	31	2
2	189	3	28	1
2	190	3	32	4
2	190	3	35	3
2	190	3	34	3
2	190	3	33	1
2	190	3	38	1
2	190	3	31	1
2	190	3	32	2
2	190	3	33	1
2	190	3	35	1
2	190	3	36	1
2	190	3	34	1
2	190	3	44	1
2	191	3	34	2
2	191	3	32	1
2	191	3	38	1
2	191	3	31	1
2	191	3	37	1
2	191	3	35	3
2	191	3	39	1
2	191	3	28	1
2	191	3	32	5
2	191	3	34	1
2	191	3	31	2
2	191	3	40	1
2	192	3	29	2
2	192	3	31	1
2	192	3	32	3
2	192	3	36	2
2	192	3	37	2
2	192	3	31	1
2	192	3	33	2
2	192	3	34	3
2	192	3	35	2
2	192	3	36	4
2	192	3	37	1
2	192	3	38	2
2	192	3	39	1
2	193	3	27	1
2	193	3	30	3
2	193	3	31	2
2	193	3	32	1
2	193	3	33	1
2	193	3	34	1
2	193	3	29	1
2	193	3	31	1
2	193	3	32	4
2	193	3	33	1
2	193	3	34	3
2	193	3	35	1
2	194	3	31	1
2	194	3	32	2
2	194	3	33	1
2	194	3	35	1
2	194	3	37	1
2	194	3	38	1
2	194	3	31	2
2	194	3	33	3
2	194	3	34	3
2	194	3	36	1
2	194	3	37	2
2	194	3	38	2
2	195	3	29	1
2	195	3	30	1
2	195	3	31	1
2	195	3	32	1
2	195	3	33	1
2	195	3	35	1
2	195	3	37	1
2	195	3	29	1
2	195	3	31	3
2	195	3	32	4
2	195	3	33	2
2	195	3	34	1
2	195	3	37	1
2	195	3	38	1
2	196	3	36	2
2	196	3	37	3
2	196	3	38	3
2	196	3	39	3
2	196	3	40	2
2	196	3	41	1
2	196	3	37	2
2	196	3	38	3
2	196	3	39	3
2	196	3	40	2
2	197	3	36	1
2	197	3	37	1
2	197	3	38	1
2	197	3	39	2
2	197	3	40	4
2	197	3	41	1
2	197	3	37	3
2	197	3	38	1
2	197	3	39	1
2	197	3	40	1
2	197	3	44	1
2	198	3	36	2
2	198	3	37	4
2	198	3	38	3
2	198	3	39	3
2	198	3	40	2
2	198	3	37	1
2	198	3	38	2
2	198	3	39	1
2	198	3	40	1
2	199	3	30	1
2	199	3	32	1
2	199	3	36	1
2	199	3	38	5
2	199	3	39	3
2	199	3	40	1
2	199	3	41	1
2	199	3	33	1
2	199	3	35	2
2	199	3	36	1
2	199	3	37	1
2	199	3	38	4
2	199	3	40	1
2	199	3	41	1
2	200	3	34	1
2	200	3	36	2
2	200	3	37	3
2	200	3	38	7
2	200	3	39	3
2	200	3	37	1
2	200	3	40	1
2	201	3	30	1
2	201	3	31	1
2	201	3	32	1
2	201	3	34	4
2	201	3	36	2
2	201	3	38	1
2	201	3	39	2
2	201	3	31	1
2	201	3	32	2
2	201	3	34	1
2	201	3	35	1
2	201	3	36	3
2	201	3	37	3
2	201	3	38	3
2	201	3	39	1
2	202	3	32	3
2	202	3	33	1
2	202	3	34	1
2	202	3	35	4
2	202	3	36	1
2	202	3	37	2
2	202	3	38	1
2	202	3	39	1
2	202	3	40	1
2	202	3	32	1
2	202	3	33	3
2	202	3	35	2
2	202	3	36	2
2	202	3	39	2
2	203	3	32	3
2	203	3	34	1
2	203	3	35	1
2	203	3	36	1
2	203	3	37	3
2	203	3	38	4
2	203	3	40	2
2	203	3	33	1
2	203	3	35	1
2	203	3	36	2
2	203	3	38	1
2	203	3	40	2
2	203	3	41	1
2	204	3	32	2
2	204	3	36	2
2	204	3	37	1
2	204	3	38	3
2	204	3	31	1
2	204	3	33	1
2	204	3	34	1
2	204	3	36	2
2	204	3	37	1
2	204	3	38	2
2	204	3	39	3
2	204	3	40	2
2	204	3	42	1
2	205	3	32	1
2	205	3	35	1
2	205	3	36	1
2	205	3	38	2
2	205	3	39	1
2	205	3	40	1
2	205	3	41	1
2	205	3	32	1
2	205	3	33	1
2	205	3	35	2
2	205	3	36	1
2	205	3	37	4
2	205	3	38	2
2	205	3	39	3
2	206	3	29	1
2	206	3	33	1
2	206	3	35	3
2	206	3	36	1
2	206	3	37	3
2	206	3	38	2
2	206	3	39	1
2	206	3	30	1
2	206	3	31	1
2	206	3	36	4
2	206	3	37	1
2	206	3	39	1
2	206	3	40	1
3	207	3	28	1
3	207	3	32	1
3	207	3	33	1
3	207	3	35	1
3	207	3	36	1
3	207	3	37	1
3	207	3	38	2
3	207	3	39	3
3	207	3	30	1
3	207	3	31	1
3	207	3	32	1
3	207	3	33	1
3	207	3	34	1
3	207	3	35	1
3	207	3	37	3
3	207	3	40	1
3	207	3	33	1
3	208	3	31	1
3	208	3	32	1
3	208	3	33	1
3	208	3	34	1
3	208	3	35	2
3	208	3	36	1
3	208	3	37	2
3	208	3	38	1
3	208	3	32	1
3	208	3	34	1
3	208	3	36	3
3	208	3	37	4
3	208	3	38	1
3	208	3	39	1
3	208	3	40	2
3	208	3	43	1
3	209	3	31	1
3	209	3	32	1
3	209	3	33	1
3	209	3	34	1
3	209	3	35	1
3	209	3	36	2
3	209	3	38	1
3	209	3	27	1
3	209	3	31	1
3	209	3	33	2
3	209	3	36	1
3	209	3	37	1
3	209	3	38	2
3	209	3	39	1
3	209	3	40	2
3	210	3	30	1
3	210	3	33	1
3	210	3	34	1
3	210	3	35	1
3	210	3	36	2
3	210	3	37	1
3	210	3	39	1
3	210	3	40	1
3	210	3	32	1
3	210	3	33	1
3	210	3	35	1
3	210	3	37	2
3	210	3	39	2
3	210	3	40	1
3	210	3	42	1
3	211	3	36	2
3	211	3	38	3
3	211	3	39	3
3	211	3	30	1
3	211	3	36	2
3	211	3	37	2
3	211	3	38	2
3	211	3	39	5
3	211	3	40	1
3	212	3	31	1
3	212	3	35	1
3	212	3	36	1
3	212	3	37	1
3	212	3	38	1
3	212	3	39	2
3	212	3	29	1
3	212	3	32	4
3	212	3	36	1
3	212	3	37	4
3	212	3	38	3
3	212	3	39	2
3	212	3	40	2
3	212	3	41	1
3	212	3	30	1
3	213	3	34	1
3	213	3	37	4
3	213	3	38	2
3	213	3	40	2
3	213	3	33	1
3	213	3	35	2
3	213	3	36	3
3	213	3	37	3
3	213	3	38	3
3	213	3	39	5
3	214	3	30	1
3	214	3	32	2
3	214	3	36	1
3	214	3	37	2
3	214	3	38	2
3	214	3	31	1
3	214	3	32	1
3	214	3	36	3
3	214	3	37	3
3	214	3	38	5
3	214	3	39	4
3	214	3	40	1
3	214	3	34	2
3	215	3	26	1
3	215	3	37	1
3	216	3	26	1
3	216	3	27	1
3	216	3	28	1
3	216	3	29	1
3	216	3	32	1
3	216	3	33	1
3	216	3	35	1
3	216	3	36	1
3	216	3	39	1
3	216	3	28	1
3	216	3	29	1
3	216	3	30	1
3	216	3	35	1
3	216	3	36	1
3	216	3	37	2
3	216	3	38	1
3	217	3	27	1
3	217	3	29	1
3	217	3	30	1
3	217	3	31	2
3	217	3	32	2
3	217	3	33	1
3	217	3	34	3
3	217	3	37	1
3	217	3	39	1
3	217	3	32	1
3	217	3	35	1
3	217	3	36	1
3	217	3	37	3
3	217	3	38	1
3	217	3	39	2
3	218	3	36	1
3	218	3	27	1
3	218	3	30	1
3	218	3	32	1
3	218	3	33	1
3	218	3	34	1
3	218	3	36	1
3	218	3	37	2
3	218	3	39	2
3	218	3	28	1
3	218	3	29	1
3	218	3	32	1
3	218	3	33	1
3	218	3	34	2
3	218	3	38	1
3	218	3	40	2
3	218	3	37	2
3	219	3	31	1
3	219	3	32	2
3	219	3	33	2
3	219	3	36	1
3	219	3	37	1
3	219	3	39	1
3	219	3	29	1
3	219	3	31	1
3	219	3	33	3
3	219	3	34	2
3	219	3	36	2
3	219	3	37	1
3	219	3	38	3
3	219	3	39	2
3	220	3	29	1
3	220	3	33	2
3	220	3	35	1
3	220	3	37	1
3	220	3	38	1
3	220	3	34	3
3	220	3	35	1
3	220	3	36	1
3	220	3	37	1
3	220	3	38	2
3	220	3	39	1
3	220	3	40	1
3	220	3	41	1
3	221	3	29	1
3	221	3	33	1
3	221	3	35	2
3	221	3	36	3
3	221	3	37	4
3	221	3	38	1
3	221	3	39	2
3	221	3	34	2
3	221	3	35	2
3	221	3	36	1
3	221	3	37	2
3	221	3	38	3
3	221	3	39	1
3	221	3	41	1
3	221	3	42	1
2	222	3	31	2
2	222	3	32	2
2	222	3	33	2
2	222	3	34	1
2	222	3	36	2
2	222	3	37	1
2	222	3	30	2
2	222	3	31	2
2	222	3	32	2
2	222	3	35	1
2	223	3	27	1
2	223	3	31	1
2	223	3	33	1
2	223	3	35	1
2	223	3	27	2
2	223	3	28	2
2	223	3	29	2
2	223	3	30	2
2	223	3	31	3
2	223	3	32	3
2	223	3	33	4
2	223	3	34	2
2	224	3	29	2
2	224	3	30	2
2	224	3	31	2
2	224	3	32	2
2	224	3	33	4
2	224	3	35	1
2	224	3	37	1
2	224	3	22	1
2	224	3	24	1
2	224	3	27	1
2	224	3	28	1
2	224	3	29	1
2	224	3	30	1
2	224	3	31	2
2	224	3	33	1
2	225	3	23	2
2	225	3	24	1
2	225	3	25	1
2	225	3	26	1
2	225	3	28	1
2	225	3	30	2
2	225	3	31	1
2	225	3	32	3
2	225	3	37	1
2	225	3	24	1
2	225	3	28	1
2	225	3	29	1
2	225	3	31	2
2	225	3	32	3
2	226	3	29	1
2	226	3	30	3
2	226	3	31	4
2	226	3	32	1
2	226	3	33	3
2	226	3	26	1
2	226	3	27	1
2	226	3	29	1
2	226	3	30	2
2	226	3	31	2
2	226	3	32	4
2	226	3	33	4
2	226	3	34	1
2	226	3	26	1
2	227	3	25	1
2	227	3	26	1
2	227	3	28	2
2	227	3	31	2
2	227	3	32	1
2	227	3	34	1
2	227	3	37	1
2	227	3	38	1
2	227	3	23	1
2	227	3	25	1
2	227	3	33	2
2	227	3	34	2
2	227	3	35	1
2	227	3	36	1
2	227	3	37	1
2	227	3	21	1
2	228	3	23	1
2	228	3	25	1
2	228	3	30	1
2	228	3	31	1
2	228	3	32	1
2	228	3	33	1
2	228	3	34	1
2	228	3	35	1
2	228	3	38	1
2	228	3	29	1
2	228	3	30	1
2	228	3	31	1
2	228	3	32	1
2	228	3	33	1
2	228	3	34	3
2	228	3	35	1
2	228	3	39	1
2	229	3	30	1
2	229	3	31	1
2	229	3	32	4
2	229	3	33	1
2	229	3	34	1
2	229	3	27	1
2	229	3	31	1
2	229	3	33	2
2	229	3	35	2
2	229	3	37	2
2	230	3	26	1
2	230	3	29	2
2	230	3	30	4
2	230	3	32	1
2	230	3	33	2
2	230	3	34	1
2	230	3	26	1
2	230	3	27	2
2	230	3	30	1
2	230	3	31	2
2	230	3	32	1
2	230	3	33	2
1	231	3	32	1
1	231	3	33	1
1	231	3	35	2
1	231	3	37	1
1	231	3	33	1
1	231	3	34	1
1	231	3	38	1
1	231	3	40	1
1	231	3	41	1
1	231	3	42	1
1	231	3	43	9
1	231	3	44	3
1	232	3	34	1
1	232	3	36	1
1	232	3	41	1
1	232	3	42	1
1	232	3	31	1
1	232	3	33	1
1	232	3	36	2
1	232	3	37	3
1	232	3	38	1
1	232	3	39	1
1	232	3	40	1
1	232	3	42	2
1	232	3	43	1
1	232	3	44	2
1	232	3	45	1
1	233	3	35	1
1	233	3	36	1
1	233	3	39	1
1	233	3	41	4
1	233	3	42	2
1	233	3	43	5
1	233	3	44	2
1	233	3	45	1
1	233	3	46	1
1	234	3	34	1
1	234	3	36	1
1	234	3	39	1
1	234	3	34	1
1	234	3	36	1
1	234	3	37	2
1	234	3	38	2
1	234	3	39	1
1	234	3	40	1
1	234	3	41	1
1	234	3	42	3
1	234	3	43	4
1	234	3	44	2
1	235	3	35	1
1	235	3	37	1
1	235	3	43	1
1	235	3	33	1
1	235	3	35	1
1	235	3	37	1
1	235	3	39	1
1	235	3	41	1
1	235	3	42	2
1	235	3	43	5
1	235	3	44	1
1	235	3	45	1
1	236	3	35	1
1	236	3	36	1
1	236	3	37	1
1	236	3	35	1
1	236	3	36	1
1	236	3	37	1
1	236	3	39	1
1	236	3	40	1
1	236	3	42	5
1	236	3	43	3
1	236	3	44	1
1	237	3	35	1
1	237	3	35	2
1	237	3	42	3
1	237	3	43	6
1	237	3	45	2
1	237	3	41	1
1	238	3	32	1
1	238	3	35	1
1	238	3	36	1
1	238	3	37	1
1	238	3	40	1
1	238	3	32	1
1	238	3	36	1
1	238	3	37	2
1	238	3	40	2
1	238	3	41	2
1	238	3	42	5
1	238	3	43	2
1	238	3	44	3
1	239	3	35	1
1	239	3	36	2
1	239	3	36	1
1	239	3	37	1
1	239	3	39	1
1	239	3	40	1
1	239	3	41	1
1	239	3	42	6
1	239	3	43	4
1	239	3	44	4
1	239	3	46	1
1	240	3	34	1
1	240	3	36	1
1	240	3	37	1
1	240	3	41	1
1	240	3	42	1
1	240	3	37	1
1	240	3	41	3
1	240	3	42	6
1	240	3	43	3
1	240	3	44	2
2	241	3	24	1
2	241	3	27	1
2	241	3	29	1
2	241	3	30	2
2	241	3	31	3
2	241	3	32	2
2	241	3	33	1
2	241	3	34	1
2	241	3	23	1
2	241	3	29	2
2	241	3	30	1
2	241	3	31	3
2	241	3	33	1
2	241	3	35	1
2	241	3	36	2
2	242	3	33	2
2	242	3	34	1
2	242	3	36	2
2	242	3	37	1
2	242	3	24	1
2	242	3	26	1
2	242	3	27	1
2	242	3	28	1
2	242	3	30	1
2	242	3	31	1
2	242	3	32	4
2	242	3	33	2
2	242	3	34	2
2	242	3	36	1
2	242	3	37	1
2	242	3	38	1
2	242	3	39	1
2	243	3	27	1
2	243	3	31	1
2	243	3	32	2
2	243	3	33	2
2	243	3	36	1
2	243	3	26	1
2	243	3	28	1
2	243	3	29	2
2	243	3	30	2
2	243	3	31	2
2	243	3	32	2
2	243	3	33	1
2	243	3	34	2
2	244	3	27	1
2	244	3	29	1
2	244	3	31	1
2	244	3	33	2
2	244	3	35	1
2	244	3	36	1
2	244	3	30	1
2	244	3	31	2
2	244	3	32	1
2	244	3	33	1
2	244	3	34	1
2	244	3	35	6
2	244	3	36	1
2	244	3	38	1
2	245	3	23	1
2	245	3	27	1
2	245	3	28	2
2	245	3	29	2
2	245	3	30	4
2	245	3	31	1
2	245	3	32	2
2	245	3	27	1
2	245	3	29	1
2	245	3	31	2
2	245	3	32	1
2	245	3	34	1
2	245	3	35	2
2	245	3	37	1
2	246	3	25	1
2	246	3	27	1
2	246	3	29	1
2	246	3	30	1
2	246	3	31	2
2	246	3	35	2
2	246	3	23	1
2	246	3	27	2
2	246	3	28	2
2	246	3	30	1
2	246	3	31	1
2	246	3	32	3
2	246	3	33	1
2	246	3	23	1
2	247	3	26	1
2	247	3	28	1
2	247	3	29	1
2	247	3	30	2
2	247	3	31	2
2	247	3	34	1
2	247	3	23	1
2	247	3	26	2
2	247	3	30	3
2	247	3	31	1
2	247	3	32	3
2	247	3	33	1
2	247	3	34	2
2	248	3	21	1
2	248	3	23	1
2	248	3	28	1
2	248	3	30	1
2	248	3	32	1
2	248	3	33	1
2	248	3	34	2
2	248	3	36	1
2	248	3	37	1
2	248	3	30	1
2	248	3	32	2
2	248	3	33	2
2	248	3	34	1
2	248	3	35	3
2	248	3	36	1
2	248	3	38	1
2	249	3	23	1
2	249	3	30	1
2	249	3	32	2
2	249	3	33	1
2	249	3	34	2
2	249	3	36	1
2	249	3	29	1
2	249	3	30	1
2	249	3	31	2
2	249	3	33	2
2	249	3	34	2
2	249	3	35	1
2	249	3	36	1
2	250	3	27	1
2	250	3	31	5
2	250	3	32	2
2	250	3	33	1
2	250	3	35	2
2	250	3	40	1
2	250	3	30	3
2	250	3	31	1
2	250	3	32	1
2	250	3	35	1
2	250	3	36	1
2	250	3	37	1
2	251	3	30	1
2	251	3	31	1
2	251	3	32	5
2	251	3	33	1
2	251	3	34	1
2	251	3	38	1
2	251	3	28	1
